연번,정류소ID,정류소명,경도,위도,위치정보(주변설명)
3162,405000349,한마음병원,126.545067,33.497083,애니카 이도점 좌측
3163,405000350,한마음병원,126.545383,33.497041,한마음어린이집 우측
3164,405001678,한마음병원,126.547205,33.495944,한라산쑥찐빵 앞
3165,405000680,한마음선원 입구,126.570274,33.489188,거성종합스텐 좌측
3166,405000632,한마음선원 입구,126.570481,33.489108,황세왓동산방향. 거성종합스텐 맞은편
3167,406000637,한밭입구,126.35806,33.251063,한밭마을 이정표 앞
3168,406000638,한밭입구,126.358167,33.251417,한밭마을 입구 맞은편
3169,405001245,한수리,126.264602,33.42224,수원주유소 방향. 크린하우스 좌측
3170,405001246,한수리,126.264086,33.421873,한림로751 건물 우측
3171,405002006,한울랜드,126.752811,33.499402,
3172,405002007,한울랜드,126.753047,33.499065,
3173,405000906,한원리,126.1973,33.335333,한원리사무소 건너편
3174,405000865,한원리,126.19715,33.335533,한원리사무소 좌측
3175,405000858,한원리,126.200383,33.334,한원감귤영농조합선과장 좌측
3176,405000859,한원리,126.200417,33.3341,한원감귤영농조합선과장 건너편
3177,405001628,한일베라체,126.548358,33.494805,칭따오면관 우측
3178,405001629,한일베라체,126.54855,33.494167,피자가기가막혀 좌측
3179,405000893,한장동,126.167633,33.2904,
3180,405000894,한장동,126.167517,33.290417,무릉리방향. 단독주택 126호 앞
3181,405000896,한장동,126.167831,33.287469,하우스 맞은편
3182,405000895,한장동,126.167481,33.287878,
3183,406001030,한지동,126.811526,33.309058,세화2리방향
3184,406001031,한지동,126.812233,33.309183,하천리 방향
3185,405000934,한천동,126.274606,33.394648,동명리농산물집하장 앞
3186,405000491,한화아파트,126.483084,33.47902,미라클도서실 우측
3187,405001872,한흘마을입구,126.662025,33.495651,대흘1리 마을입구앞
3188,405001873,한흘마을입구,126.662109,33.495743,대흘1리마을입구 맞은편(하우스앞)
3189,405000635,함덕5구,126.675961,33.53426,소낭식당 우측
3190,405000642,함덕5구,126.675933,33.533639,제주감귤협동조합 좌측
3191,406000160,함덕골,126.598083,33.243167,서귀포시지정벽보판 우측
3192,405000201,함덕광명 샤인빌앞,126.674617,33.538233,함덕서우봉해변방향.간판이온사인 맞은편
3193,405001664,함덕농협주유소,126.674926,33.536502,함덕농협주유소 좌측 주차장 안
3194,405000409,함덕농협지소,126.664167,33.54235,밀레이넘컴퓨터 앞
3195,405000408,함덕농협지소,126.664494,33.542322,대한약국 좌측
3196,405000407,함덕리(3구),126.665745,33.541764,하얀기쁨세탁소 앞
3197,405000406,함덕리(3구),126.666596,33.541705,간식천국 앞
3198,405000199,함덕리(4구),126.673231,33.539982,바캉스샤브샤브 우측(함덕서우봉해변방향)
3199,405001689,함덕리(4구),126.674221,33.539292,굴대감 앞
3200,405001816,함덕리(4구),126.674739,33.54011,대자연가든 우측
3201,405000411,함덕비석거리,126.661667,33.543217,함덕우체국 좌측
3202,405000410,함덕비석거리,126.66225,33.54315,아코하루카페 우측
3203,405001995,함덕에덴빌리지,126.663459,33.529717,
3204,405001994,함덕에덴빌리지,126.663447,33.529967,
3205,405002051,함덕초등학교,126.671013,33.537372,
3206,405002052,함덕초등학교,126.671058,33.537174,
3207,405000198,함덕환승정류장(함덕서우봉 해변),126.669136,33.541007,제주킹마트 함덕점 우측
3208,405000204,함덕환승정류장(함덕서우봉해변),126.668767,33.541007,털보식당 우측
3209,405000816,항몽유적지,126.408252,33.452332,
3210,405000817,항몽유적지,126.408596,33.452432,항몽유적지매표소 앞
3211,406000464,항애골,126.640651,33.270878,공천포방향
3212,406000463,항애골,126.640931,33.270996,전지훈련센터방향(신례리)
3213,405001957,해녀박물관,126.863049,33.521805,해녀박물관입구 앞
3214,405001958,해녀박물관,126.862915,33.521718,해녀박물관입구 맞은편
3215,405001303,해녀박물관입구,126.863758,33.521032,나들가게해녀탑편의점 좌측
3216,405001302,해녀박물관입구,126.86385,33.521142,제주해녀항일운동기념탑 앞
3217,405001660,해병대 제9여단,126.499746,33.477288,해군제주방어사령부 입구
3218,405001661,해병대 제9여단,126.499753,33.477513,신제주초 방향
3219,405000531,해병대아파트입구,126.4971,33.48045,오라토종닭 우측
3220,405000532,해병대아파트입구,126.497299,33.480362,정우말가든 우측
3221,406000788,해병부대,126.262733,33.231,인성리 방향
3222,405001953,해아미,126.31847,33.429197,납읍리마을 입구
3223,405001954,해아미,126.318692,33.429783,납읍리마을입구 맞은편(가건물앞)
3224,405000510,해안,126.454344,33.458568,단독주택 맞은편
3225,405000509,해안,126.454051,33.458961,단독주택 앞
3226,405000652,해안도로,126.482182,33.510488,어항횟집 건너편
3227,405000430,해안도로,126.482829,33.510511,대게촌 좌측
3228,405000512,해안동,126.45255,33.46275,해안동 입구 우측
3229,405000477,해안동입구,126.451154,33.462761,CU편의점 좌측
3230,405000513,해안동입구,126.453006,33.463157,상일리베가구 옆
3231,405000503,해안로,126.471705,33.509039,섬 횟집 앞
3232,405000502,해안로,126.471661,33.509137,섬횟집 건너편
3233,405001959,해양맨션,126.63999,33.537388,해양맨션 입구 
3234,405000412,해양연구소,126.657731,33.543854,함덕석재 좌측
3235,405000413,해양연구소,126.658556,33.543753,우리주유소 좌측
3236,405000630,해오름아파트,126.486383,33.4818,연합빌딩 앞
3237,405001334,행원농공단지,126.814383,33.5493,구좌농공단지입간판 우측
3238,405001333,행원농공단지,126.8141,33.549367,구좌종공단지간판건너편
3239,405001332,행원리,126.808283,33.552933,한동리 서동 방향
3240,405001331,행원리,126.807717,33.553367,금산목 방향
3241,405001930,행원목장,126.769832,33.517667,전봇대맞은편
3242,405001931,행원목장,126.77021,33.517654,전봇대 앞
3243,406001490,향기마을,126.790182,33.34386,향기마을입구
3244,406001491,향기마을,126.789709,33.344264,향기마을 맞은편
3245,406000404,향토오일시장,126.575167,33.267433,다모아분재 우측
3246,406000091,허물서,126.473867,33.2385,종남농장농산물 직판장 우측
3247,406000090,허물서,126.473633,33.238767,혼착밭 방향
3248,406001258,헬로키티 아일랜드,126.351198,33.291896,테디벨리골프앤리조트 앞
3249,406001265,헬로키티 아일랜드,126.35151,33.291775,테디벨리골프앤리조트 맞은편. 헬로키디
3250,406001576,헬스케어타운,126.561677,33.283569,
3251,406001575,헬스케어타운,126.562275,33.283395,
3252,406000446,현대산부인과,126.5671,33.249183,조은동물병원 앞
3253,405000037,현사마을,126.449613,33.494731,CU 제주 이호점
3254,405000036,현사마을,126.450227,33.494699,이호동 방향
3255,405001250,협재리,126.24465,33.397533,뜨레비앙 우측
3256,405001249,협재리,126.245283,33.397881,옹포리 방향
3257,405001251,협재해변,126.240979,33.394211,협재리방향. 재암식당 앞
3258,405001252,협재해변,126.240817,33.394233,똘똘이집 펜션 민박
3259,405000347,혜성무지개타운,126.541783,33.4954,혜성무지개타운 101동 앞
3260,405000348,혜성무지개타운,126.542359,33.495517,송연마트 좌측
3261,405000254,혜원정사,126.60065,33.490383,혜원정사 우측 건너편
3262,405000255,혜원정사,126.60055,33.49045,혜원정사 우측 건너편
3263,405000947,혜정원 아가의집,126.677683,33.516233,현대모비스 맞은편(대흘2리 방향)
3264,405000946,혜정원 아가의집,126.677843,33.516256,신사동종점 방향
3265,406000454,호근사거리,126.527532,33.257331,호근썬마트 우측
3266,406001069,혼인지입구,126.898817,33.411017,보림식당 건너편
3267,406001070,혼인지입구,126.899067,33.411217,성산농협 종합유통센터 방향
3268,406001297,혼착밭,126.471116,33.239354,농업경영인의집 우측
3269,406001298,혼착밭,126.470974,33.239219,허물서 방향
3270,405000172,홍랑로입구,126.524706,33.500095,세현공인중개사 앞
3271,405001562,화북공업지역입구,126.564534,33.511737,삼진개발 앞
3272,405000482,화북남문,126.565983,33.518583,까사헤어앞
3273,405000278,화북남문,126.565117,33.5189,카페루아 앞
3274,405000274,화북동마을,126.567517,33.523517,월드익스프레스 건너편
3275,405000276,화북서마을,126.562871,33.522875,굿모닝세탁 우측
3276,405000248,화북주공아파트,126.575887,33.521226,화북LH106동 앞
3277,405000249,화북주공아파트,126.574709,33.521208,헬로우도니 좌측
3278,405000251,화북주공아파트입구,126.572949,33.518996,삼양방향. 화북주공아파트 앞
3279,405000250,화북주공아파트입구,126.572717,33.518817,조아약국 앞
3280,405000275,화북중마을,126.564723,33.523333,까투리화북점 앞
3281,405000437,화북초등학교,126.561717,33.517617,화북초등학교 앞
3282,405000614,화북초등학교,126.562406,33.517695,제주오토갤러리좌측
3283,405001710,화북초등학교후문,126.563193,33.520228,천일맨션 건너편
3284,405001518,화북휴먼시아,126.575907,33.517144,삼화휴먼시아1단지113동 앞
3285,405001519,화북휴먼시아,126.575036,33.517371,화북주공4단지 409동 앞
3286,405001722,화북휴먼시아정문,126.576325,33.515977,101동 앞
3287,405001906,화북휴먼시아정문,126.576574,33.515888,하늘가득어린이집 좌측
3288,406001064,화성농장,126.889533,33.391967,표선방향(서)
3289,406001063,화성농장,126.88933,33.391244,성산방향(동)
3290,406000940,화순동취락지구,126.339319,33.249218,대정방향. 비석앞(안덕농협 방향)
3291,406000941,화순동취락지구,126.340327,33.250063,성박물관 방향
3292,406000937,화순리,126.331967,33.246421,뒷편에 안덕자의센타
3293,406000936,화순리,126.331967,33.246317,화순산방산 올레 좌측
3294,406001394,화순리 생태탐방로,126.333551,33.264187,상수동 방향
3295,406001395,화순리 생태탐방로,126.333502,33.265071,논오름 방향
3296,406001204,화순문화마을,126.33019,33.252513,서광동리 방향
3297,406001207,화순문화마을,126.330018,33.252697,화순리 방향
3298,406000938,화순환승정류장(안덕농협),126.335067,33.246517,신진장식 앞(화순취락구조 방향)
3299,406000939,화순환승정류장(안덕농협),126.33519,33.246655,김밥천국 앞(화순리 방향)
3300,405001280,화전마을,126.359021,33.351429,제주우유 앞
3301,405001279,화전마을,126.360033,33.352017,럽나인브릿지이정표 앞
3302,405001767,환경시설관리소,126.625721,33.479524,(주)나이테앞(전원마을방향)
3303,405001766,환경시설관리소,126.625424,33.480344,(주)나이테앞
3304,405002021,환상숲곶자왈공원,126.26342,33.321733,
3305,405002020,환상숲곶자왈공원,126.263444,33.322018,
3306,406001514,활오름,126.483202,33.261195,그린힐 앞
3307,405000590,황사평,126.563528,33.494583,황사평이정표앞
3308,405000591,황사평,126.563665,33.494567,엘피스빌 단지 앞
3309,405000305,황사평입구,126.5613,33.504933,삼광충전소 우측
3310,405000306,황사평입구,126.56169,33.504949,천마물산앞
3311,405002075,황사평입구,126.554506,33.496853,
3312,405002076,황사평입구,126.554972,33.496814,
3313,405001566,황세왓동산,126.567127,33.493127,황사평방향
3314,405001565,황세왓동산,126.56709,33.492965,한마음선원입구 방향
3315,406000065,회수,126.443949,33.263687,도래물편의점 건너편
3316,406001555,회수(종점),126.444397,33.264076,
3317,406001101,회수사거리,126.443551,33.262222,회전교차로 지나서
3318,406000774,회수사거리,126.443248,33.262239,회수사거리가기전(중문동방향)
3319,406001527,회수사거리,126.444483,33.26333,
3320,406001528,회수사거리,126.444498,33.263048,
3321,406000017,회수삼거리,126.4424,33.261333,회수 자연석 앞
3322,406000018,회수삼거리,126.442241,33.261123,쉼터 앞
3323,405000272,회천입구,126.598267,33.48895,진목2길 입구
3324,406001620,효돈농협하나로마트,126.617221,33.260759,
3325,406001621,효돈농협하나로마트,126.617986,33.260536,
3326,406001635,효돈빌라,126.617531,33.266975,
3327,406001634,효돈빌라,126.617331,33.266857,
3328,406001629,효돈생활체육관,126.617666,33.262874,
3329,406001628,효돈생활체육관,126.617434,33.263136,
3330,406001622,효돈입구교차로,126.621577,33.263128,
3331,406001623,효돈입구교차로,126.622104,33.263208,
3332,406000188,효돈중학교,126.621433,33.263483,동신이용원 좌측
3333,406000189,효돈중학교,126.620083,33.263633,예로우캡택배우측
3334,406000459,효돈초등학교,126.616945,33.263583,효돈제주섬갈비가게 앞
3335,406000190,효돈초등학교,126.616412,33.263751,효돈초등학교 앞
3336,406000462,효례교,126.622687,33.263659,청송낚시 건너편
3337,406000170,효성빌라,126.576813,33.251675,CU편의점 좌측
3338,406000171,효성빌라,126.576867,33.251883,효성빌라 건너편
3339,405001451,흐리물,126.400202,33.431052,유수암리농촌체험휴양마을 맞은편
3340,406000294,흙통,126.582903,33.262391,토평교회좌측
3341,406000295,흙통,126.582277,33.26191,탐라주유소 건너편
3342,405001116,흥국사,126.378422,33.452634,납읍방향. 용흥3길 입구
